id,name,metric_report_id,type,values
ac9ebcc9-ea99-4a04-89eb-07943d9be0bc,"iteration_duration",ef54458c-1cc1-47ad-9d90-afad2129f199,rate,"{""rate"":70.03968509120935,""passes"":14.879181442581334,""fails"":70.23195836673804}"
f7c83941-f8c3-4414-8fde-7cae105f826c,"http_req_sending",ef54458c-1cc1-47ad-9d90-afad2129f199,trend,"{""max"":9.229956451734088,""min"":5.096370176123655,""avg"":2.9195461123723976,""med"":1.8542102368746405,""p95"":2.2216209759156547,""p90"":1.7938686087391253}"
ef46c191-09e7-4f63-a963-ac658aeef83c,"http_req_duration",ef54458c-1cc1-47ad-9d90-afad2129f199,trend,"{""max"":2.992459404344415,""min"":9.516210946363653,""avg"":1.0508738151299735,""med"":2.517991975342758,""p95"":4.566917489960437,""p90"":7.976217203966658}"
e906c52d-40df-4d57-b614-96d7e2b4b241,"http_req_tls_handshaking",ef54458c-1cc1-47ad-9d90-afad2129f199,gauge,"{""value"":64.35594786398781,""min"":12.971291420043219,""max"":12.182407570180064}"
db71cd83-83a2-4ff9-b4b0-50c7ddc9c6eb,"vus_max",ef54458c-1cc1-47ad-9d90-afad2129f199,counter,"{""count"":224.65727869694717,""rate"":55.99908762950325}"
e57754ce-049b-4d64-88a2-d5efd5dafec9,"http_req_waiting",ef54458c-1cc1-47ad-9d90-afad2129f199,trend,"{""max"":8.40179961768537,""min"":2.3425094489864993,""avg"":5.647929200438706,""med"":2.486934461781779,""p95"":8.403836735338553,""p90"":2.5524430160214973}"
b2679588-3a80-401f-b9e1-85016018785d,"http_req_connecting",ef54458c-1cc1-47ad-9d90-afad2129f199,rate,"{""rate"":75.13914145068152,""passes"":86.9054450777367,""fails"":61.65259294832551}"
190fcdcf-2f26-425a-95bc-76193b331fe0,"vus",ef54458c-1cc1-47ad-9d90-afad2129f199,trend,"{""max"":3.934398565804159,""min"":8.698620925637107,""avg"":8.342384481654166,""med"":1.4552009574014912,""p95"":8.097024796144986,""p90"":2.5434032344760027}"
f86357cc-f079-4078-b1d0-37856e3a92c3,"http_reqs",ef54458c-1cc1-47ad-9d90-afad2129f199,rate,"{""rate"":58.852648247921,""passes"":16.699038725187986,""fails"":18.153214667605432}"
ac26f9f4-c46f-4af8-a822-ceae945b8dd3,"http_req_failed",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,trend,"{""max"":9.456905273982859,""min"":6.705635348714117,""avg"":3.9601265522013476,""med"":9.609638905313204,""p95"":6.824900780532341,""p90"":2.287202472513049}"
ab08b3e1-f883-43c9-9527-64ac19454b62,"data_received",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,trend,"{""max"":1.3598216489863146,""min"":1.3304667300793815,""avg"":2.2782585730382343,""med"":0.6339822830731923,""p95"":0.23557079774192635,""p90"":3.184562350059462}"
4b7cad70-95b0-433e-8acd-8ab3966ac1d7,"http_req_blocked",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,gauge,"{""value"":5.923770364705538,""min"":46.94780720174838,""max"":19.383610385958463}"
13ebf4e9-53bb-4f3b-9fef-32ffe850963a,"http_req_receiving",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,counter,"{""count"":554.3329212365473,""rate"":98.69921712861719}"
865edbfa-df87-440c-93f6-d286b9ed1005,"iterations",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,trend,"{""max"":5.907255967142771,""min"":9.017445911234066,""avg"":6.062172191609357,""med"":6.991413551126163,""p95"":3.8253742333429495,""p90"":2.758358963886973}"
20a74bdf-16e3-46a0-a8e1-58c83fc6982f,"data_sent",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,counter,"{""count"":901.9065484615445,""rate"":34.57700266532932}"
4eed004c-f9fa-4331-9b78-5ca788d2f7b2,"iteration_duration",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,counter,"{""count"":466.03807396040776,""rate"":31.488334724891853}"
27bedc8e-6849-4f42-8db1-94f0beab5c02,"http_req_sending",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,gauge,"{""value"":5.217763867348535,""min"":33.71659339414038,""max"":36.319037051485445}"
e92ae2f9-e8d1-4bc9-930e-38010acf4717,"http_req_duration",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,counter,"{""count"":133.8150951105189,""rate"":72.79458685284152}"
7762aa6e-c3d9-444c-b3ef-51862e5b2147,"http_req_tls_handshaking",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,rate,"{""rate"":2.409701343123094,""passes"":18.954124178913712,""fails"":84.01876758608644}"
249f75fc-b573-4f46-b62a-7c1eeb39c229,"vus_max",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,rate,"{""rate"":70.63715129909058,""passes"":9.813784366159862,""fails"":2.8869633964265784}"
bb88f68a-5b0f-4c27-8bfe-30277189846c,"http_req_waiting",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,trend,"{""max"":2.2750399473604475,""min"":3.674140466001451,""avg"":4.273749264952846,""med"":5.118365271442178,""p95"":4.428905968203296,""p90"":3.8738944121889176}"
8ef751b3-fb24-4605-bbdf-7ea5c3fbf72e,"http_req_connecting",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,rate,"{""rate"":58.08380282009438,""passes"":69.05448422796373,""fails"":80.19070898956761}"
f11a4324-ca7a-441b-be31-99dfebf8dc26,"vus",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,counter,"{""count"":194.92698447639634,""rate"":44.22062671510824}"
c04a3847-c95e-4417-aeab-8b2331f2ad3d,"http_reqs",9cf738dd-2543-45c5-8d6f-c0bb3fca4f97,trend,"{""max"":1.119402305309456,""min"":1.6596570566417557,""avg"":3.070929743174883,""med"":6.054620502211475,""p95"":6.746944424525023,""p90"":0.12001302244158407}"
a9494295-c4a4-4747-8817-aaf039babef3,"http_req_failed",aba084e0-eff6-4484-a232-2a68acbfc93a,gauge,"{""value"":89.35001024005655,""min"":39.54763977238031,""max"":79.1830535227756}"
28b65191-bcd2-4775-8c6e-a5dd3327e5d3,"data_received",aba084e0-eff6-4484-a232-2a68acbfc93a,counter,"{""count"":978.120239746957,""rate"":61.204837728267655}"
625a64d3-dc9c-402e-b1a3-576a972cb440,"http_req_blocked",aba084e0-eff6-4484-a232-2a68acbfc93a,trend,"{""max"":2.4451556335466327,""min"":1.3769148572935874,""avg"":6.575867322536127,""med"":4.992928991563989,""p95"":1.510932055862313,""p90"":2.9949633046501143}"
de58054f-4e8b-4fe2-aba5-e38db4de7d5b,"http_req_receiving",aba084e0-eff6-4484-a232-2a68acbfc93a,counter,"{""count"":779.0001831239886,""rate"":5.650924313223438}"
aae6e738-bcc2-432f-a7ed-53716688e237,"iterations",aba084e0-eff6-4484-a232-2a68acbfc93a,trend,"{""max"":7.983030693044288,""min"":6.712650303366283,""avg"":4.472193285720467,""med"":2.131669540763006,""p95"":0.34429307486170124,""p90"":7.209103550858465}"
18dc643f-d3eb-4324-b621-cf2871301a44,"data_sent",aba084e0-eff6-4484-a232-2a68acbfc93a,gauge,"{""value"":89.0626962740531,""min"":30.8349356174651,""max"":70.19158748421935}"
364ecadf-c8d2-420a-824b-990bddbb1bbb,"iteration_duration",aba084e0-eff6-4484-a232-2a68acbfc93a,gauge,"{""value"":12.795168084811603,""min"":20.796713050335725,""max"":33.779326994551596}"
ac8661fe-fb32-47c6-a180-0a65c83e879b,"http_req_sending",aba084e0-eff6-4484-a232-2a68acbfc93a,trend,"{""max"":8.13263881426081,""min"":1.1137941437925247,""avg"":6.706539284924016,""med"":6.991298485978577,""p95"":9.384397770321629,""p90"":3.207142456109767}"
fb11c7ec-a668-48fa-b235-3e25190d0bad,"http_req_duration",aba084e0-eff6-4484-a232-2a68acbfc93a,trend,"{""max"":7.1570769586067815,""min"":1.8444860522940554,""avg"":0.22045277668653496,""med"":5.961034652747609,""p95"":2.440230834063498,""p90"":4.334107115651591}"
5eece2a6-891f-4ecf-9fdb-493604946c96,"http_req_tls_handshaking",aba084e0-eff6-4484-a232-2a68acbfc93a,rate,"{""rate"":18.79850822011918,""passes"":28.146002731549512,""fails"":46.801358695900404}"
0d501669-c207-4d23-a9ec-8468c098026e,"vus_max",aba084e0-eff6-4484-a232-2a68acbfc93a,rate,"{""rate"":8.780872120900495,""passes"":83.27516966363466,""fails"":25.904646036731737}"
5e37e6a7-c52d-491e-b072-3c5faad62186,"http_req_waiting",aba084e0-eff6-4484-a232-2a68acbfc93a,gauge,"{""value"":6.214803157882676,""min"":91.94732882046948,""max"":53.715515199048255}"
134e41a0-3338-4909-96df-640234585e23,"http_req_connecting",aba084e0-eff6-4484-a232-2a68acbfc93a,gauge,"{""value"":18.993881913803335,""min"":39.28047371731831,""max"":98.0264498361676}"
435d14dc-d81d-42ac-911f-00ba2c4c360f,"vus",aba084e0-eff6-4484-a232-2a68acbfc93a,counter,"{""count"":276.5447579456046,""rate"":72.53168578642071}"
a0aeb4f2-f15c-4456-952b-8c1a924c02d0,"http_reqs",aba084e0-eff6-4484-a232-2a68acbfc93a,rate,"{""rate"":2.0237890440324646,""passes"":13.466262901704972,""fails"":18.94057748682786}"
c73ddff0-619a-415e-b669-adb63ccace17,"http_req_failed",8595f8da-5eb0-405d-b5ef-568cf14aa77d,rate,"{""rate"":7.895190739223123,""passes"":71.87520789610498,""fails"":62.746027490421305}"
79c3ffa6-4697-48ab-8f3b-8e3892b2bd1c,"data_received",8595f8da-5eb0-405d-b5ef-568cf14aa77d,trend,"{""max"":3.171363567010329,""min"":0.5306195463580632,""avg"":3.098023358506822,""med"":2.0237375156481585,""p95"":5.762539770314982,""p90"":4.777159527640019}"
feadd6a7-91fd-4324-9074-aec7bb74de54,"http_req_blocked",8595f8da-5eb0-405d-b5ef-568cf14aa77d,rate,"{""rate"":47.99942593252848,""passes"":40.980175086507465,""fails"":19.18867647873518}"
d8fa99fc-e842-407f-80e6-ae83b4dfcfbf,"http_req_receiving",8595f8da-5eb0-405d-b5ef-568cf14aa77d,counter,"{""count"":156.51395858570294,""rate"":65.44674084857321}"
e3389bc5-8aab-4288-89f3-3d1c1386436f,"iterations",8595f8da-5eb0-405d-b5ef-568cf14aa77d,trend,"{""max"":6.689456891970079,""min"":3.7870788108510234,""avg"":0.26456824699161774,""med"":8.801677449678472,""p95"":8.145993244558303,""p90"":0.17648721663000022}"
a55cb24d-f503-40a7-b93b-56db016359dd,"data_sent",8595f8da-5eb0-405d-b5ef-568cf14aa77d,rate,"{""rate"":35.132758959190035,""passes"":98.68926755445587,""fails"":79.35086930562822}"
f96eecf3-1355-42f2-baf3-bf76698d8a9f,"iteration_duration",8595f8da-5eb0-405d-b5ef-568cf14aa77d,counter,"{""count"":838.0295873091694,""rate"":70.10522704621242}"
2c87915f-e835-4c75-9794-400c3f6bceb1,"http_req_sending",8595f8da-5eb0-405d-b5ef-568cf14aa77d,counter,"{""count"":843.6719556300517,""rate"":43.00094175739557}"
2059ac7b-f421-4416-8b19-bffbaa91fc09,"http_req_duration",8595f8da-5eb0-405d-b5ef-568cf14aa77d,rate,"{""rate"":34.67152570055474,""passes"":71.87592398027537,""fails"":97.75597755338272}"
94344ac6-617b-43e8-b3fb-5db32ad89a33,"http_req_tls_handshaking",8595f8da-5eb0-405d-b5ef-568cf14aa77d,trend,"{""max"":3.6836199945344914,""min"":1.122057189697916,""avg"":1.2098642568887674,""med"":1.400319293783373,""p95"":0.3447649309553036,""p90"":1.012226363812857}"
168bbed7-87af-409a-a7f1-60c9f98842f8,"vus_max",8595f8da-5eb0-405d-b5ef-568cf14aa77d,counter,"{""count"":396.7581416912722,""rate"":54.188238743313164}"
d4fc01d3-f3e8-44a9-b1cc-e54f5a8956ca,"http_req_waiting",8595f8da-5eb0-405d-b5ef-568cf14aa77d,counter,"{""count"":659.0933519571547,""rate"":10.50825180770273}"
c195133f-c614-4e8e-864a-0574564555cc,"http_req_connecting",8595f8da-5eb0-405d-b5ef-568cf14aa77d,counter,"{""count"":122.49024405523834,""rate"":57.33757999896505}"
0861f4d3-9ad2-4b09-b77c-1ff13f743b81,"vus",8595f8da-5eb0-405d-b5ef-568cf14aa77d,rate,"{""rate"":82.02730581961785,""passes"":27.336881859188633,""fails"":84.61253935850463}"
341ae4fa-e230-4ace-a20c-23ab95e5e9c8,"http_reqs",8595f8da-5eb0-405d-b5ef-568cf14aa77d,counter,"{""count"":802.0692754723794,""rate"":50.34950985326859}"
62f6b53a-493e-4ac4-ac6b-0019a3f11a29,"http_req_failed",d891aff0-28e0-4aac-a4d9-331cd6c993f6,gauge,"{""value"":69.58754884855215,""min"":51.85637861633962,""max"":70.94039688900125}"
2832abb7-efc2-42d4-a1f7-078b3d179e71,"data_received",d891aff0-28e0-4aac-a4d9-331cd6c993f6,trend,"{""max"":5.968583736723009,""min"":7.153573389389206,""avg"":2.1278928844539227,""med"":3.29323784826785,""p95"":2.007982801742141,""p90"":6.091939779452352}"
01c175a5-ec80-4196-a12b-2a5fad56e466,"http_req_blocked",d891aff0-28e0-4aac-a4d9-331cd6c993f6,gauge,"{""value"":23.010256376545357,""min"":81.07890324247406,""max"":1.8119655073429053}"
914b73fb-43a6-4868-9176-afc10d230e06,"http_req_receiving",d891aff0-28e0-4aac-a4d9-331cd6c993f6,gauge,"{""value"":31.80745908556689,""min"":49.45515859180589,""max"":55.01561967471026}"
ab2d4c7d-46d7-48bb-a403-ef3ae0041d32,"iterations",d891aff0-28e0-4aac-a4d9-331cd6c993f6,rate,"{""rate"":12.215288903497735,""passes"":42.37272542911255,""fails"":9.846393476648984}"
255d2e3a-1ab5-4ae4-9e7a-31845bd82f1a,"data_sent",d891aff0-28e0-4aac-a4d9-331cd6c993f6,trend,"{""max"":2.4382415493780254,""min"":0.794498579585009,""avg"":3.913428011738721,""med"":7.864045059615412,""p95"":4.8975864481569005,""p90"":2.8053384321637354}"
bca5ff4e-2484-4b0d-a63f-68a375593ab4,"iteration_duration",d891aff0-28e0-4aac-a4d9-331cd6c993f6,trend,"{""max"":6.333514073461145,""min"":7.737497810993583,""avg"":6.044400367775227,""med"":4.670320634460779,""p95"":3.815383362311012,""p90"":7.0641244871654765}"
bd834d4f-a74b-4c33-97fb-0a1008680bc6,"http_req_sending",d891aff0-28e0-4aac-a4d9-331cd6c993f6,gauge,"{""value"":76.45336800098815,""min"":52.93844756248829,""max"":71.56471959012856}"
817f050f-02c6-4923-8372-0974614fe3f9,"http_req_duration",d891aff0-28e0-4aac-a4d9-331cd6c993f6,trend,"{""max"":0.5558323051111369,""min"":3.8428566842544667,""avg"":2.6534313734512436,""med"":8.12314937854586,""p95"":1.6118394471931141,""p90"":5.457604885262407}"
009dd20f-e501-4fae-8a83-2fd3f8c0f99d,"http_req_tls_handshaking",d891aff0-28e0-4aac-a4d9-331cd6c993f6,trend,"{""max"":3.9355232336131394,""min"":1.4039601251265366,""avg"":6.046994475236881,""med"":1.5027422213692387,""p95"":5.353988991330777,""p90"":5.783698055204928}"
e0d9e556-1e24-4aa9-bf3c-0ae9f77f23c1,"vus_max",d891aff0-28e0-4aac-a4d9-331cd6c993f6,counter,"{""count"":46.08085954989794,""rate"":30.560720858759026}"
e4328825-eaa9-4032-a42c-31d9f1d8a04e,"http_req_waiting",d891aff0-28e0-4aac-a4d9-331cd6c993f6,trend,"{""max"":3.282022710666558,""min"":5.775463108563413,""avg"":3.9669080937457735,""med"":0.9032592305190945,""p95"":0.7509781497153034,""p90"":8.48557415306116}"
fb69ffa8-e8d6-4628-b884-e65c6f1a1df6,"http_req_connecting",d891aff0-28e0-4aac-a4d9-331cd6c993f6,counter,"{""count"":772.196644504937,""rate"":9.592010451307086}"
7e2e8224-e217-44ba-8392-7876b0963114,"vus",d891aff0-28e0-4aac-a4d9-331cd6c993f6,counter,"{""count"":388.80683140397787,""rate"":80.82640969312396}"
54429763-dd86-4e85-a908-a6f628817864,"http_reqs",d891aff0-28e0-4aac-a4d9-331cd6c993f6,gauge,"{""value"":38.05077210391675,""min"":41.64441113906887,""max"":37.31193976810982}"
2e7dd8e2-f2a3-4d43-8f5b-6f50f1eabc27,"http_req_failed",8144b3f5-fe21-42f3-836d-0aa039802d85,counter,"{""count"":293.2640702739815,""rate"":27.589800665136266}"
3b6997e7-4ef0-4d0a-82b2-1253a4419ea0,"data_received",8144b3f5-fe21-42f3-836d-0aa039802d85,rate,"{""rate"":27.25653917287586,""passes"":61.112405083366994,""fails"":64.35211462276892}"
662514a8-9086-40b6-8c42-523842311e39,"http_req_blocked",8144b3f5-fe21-42f3-836d-0aa039802d85,counter,"{""count"":234.167311263462,""rate"":36.349053018724284}"
dafb6c70-1216-454d-8361-c37ecccca560,"http_req_receiving",8144b3f5-fe21-42f3-836d-0aa039802d85,rate,"{""rate"":99.298553405872,""passes"":81.67648694576907,""fails"":84.63267073334649}"
23ab6c27-e237-4edd-b1de-e4f93c26e1f8,"iterations",8144b3f5-fe21-42f3-836d-0aa039802d85,counter,"{""count"":441.59198726746564,""rate"":6.97198517033184}"
626e43de-dab8-40c0-afc9-66e3fc5b1378,"data_sent",8144b3f5-fe21-42f3-836d-0aa039802d85,trend,"{""max"":3.8565171339899464,""min"":4.479033274610616,""avg"":9.514417492789516,""med"":4.760803698466486,""p95"":6.340990713696062,""p90"":5.073285245282647}"
391e7049-abdd-4f19-a327-22bc5c292c34,"iteration_duration",8144b3f5-fe21-42f3-836d-0aa039802d85,counter,"{""count"":686.3595402039897,""rate"":38.25748231362384}"
0829c5b7-40d1-41b7-827d-e2fea999d9b2,"http_req_sending",8144b3f5-fe21-42f3-836d-0aa039802d85,gauge,"{""value"":92.60709068599812,""min"":11.489182154136945,""max"":18.787609225209913}"
58aa82e8-4bfd-42ee-85e4-ae7bc8d23cb1,"http_req_duration",8144b3f5-fe21-42f3-836d-0aa039802d85,trend,"{""max"":8.787626508330316,""min"":5.304603492018325,""avg"":5.989445619214925,""med"":6.257493002663405,""p95"":1.3664371729107916,""p90"":0.5040116594578958}"
2778a9a1-efff-4d5e-84db-fbe43d163676,"http_req_tls_handshaking",8144b3f5-fe21-42f3-836d-0aa039802d85,rate,"{""rate"":21.185538736956378,""passes"":93.13975702704083,""fails"":63.63456757979456}"
a914dddd-53a0-4d37-80da-c4f61491797c,"vus_max",8144b3f5-fe21-42f3-836d-0aa039802d85,trend,"{""max"":8.62085103983638,""min"":6.601785014808317,""avg"":6.500422499303092,""med"":7.513586394422731,""p95"":2.0481391692146547,""p90"":9.49144720709417}"
bd8e560a-9bdc-4d3f-a899-4e2f40767b90,"http_req_waiting",8144b3f5-fe21-42f3-836d-0aa039802d85,trend,"{""max"":4.306794665725803,""min"":2.7608215137956016,""avg"":4.118261177595523,""med"":4.968038891748954,""p95"":2.34057493906505,""p90"":6.080276396221747}"
25620b8e-7d51-4a5c-83df-94e43bbc83c4,"http_req_connecting",8144b3f5-fe21-42f3-836d-0aa039802d85,rate,"{""rate"":75.55753051065656,""passes"":48.34290997396978,""fails"":81.34695926854333}"
8f3c6bbe-a060-41f0-a1a5-fb2f3e645cdf,"vus",8144b3f5-fe21-42f3-836d-0aa039802d85,trend,"{""max"":7.8804355638571355,""min"":0.04594669072684576,""avg"":7.043640036952141,""med"":7.632924848546486,""p95"":9.848401788559384,""p90"":2.4127633042692063}"
05814a4b-e08b-4f78-abeb-d3e5c3b9bccc,"http_reqs",8144b3f5-fe21-42f3-836d-0aa039802d85,trend,"{""max"":5.298560027497107,""min"":1.6233038547355072,""avg"":7.3271856694932636,""med"":2.9499817809636952,""p95"":9.368452765291341,""p90"":8.107668313797662}"
a717ba31-5c07-4503-a0c6-57eeabdb2257,"http_req_failed",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,rate,"{""rate"":4.277942972796456,""passes"":51.4299388843277,""fails"":71.41654505127701}"
e888938a-64dd-4db8-b6d0-f44860a713aa,"data_received",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,gauge,"{""value"":18.560911406572888,""min"":18.120690469416058,""max"":2.3641310949176653}"
96b25ec3-b115-461e-88e3-bc6e2a826198,"http_req_blocked",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,gauge,"{""value"":0.4539944169988597,""min"":81.89597401957306,""max"":55.26526804156369}"
185e345c-3dd4-4c71-8434-5c440ec2ecba,"http_req_receiving",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,trend,"{""max"":0.27284681188917803,""min"":0.317119561917496,""avg"":3.9028901537280722,""med"":1.8026305875765458,""p95"":2.5292430636073138,""p90"":7.457007292420991}"
d07684d9-c39f-4a1e-bfc1-42f4108965fe,"iterations",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,gauge,"{""value"":4.0483377437606,""min"":41.74881848898065,""max"":73.34254719405399}"
dc8820ae-4179-4bc9-af6d-08d10e1ed92f,"data_sent",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,trend,"{""max"":1.1093462321378311,""min"":7.186383096710718,""avg"":9.783257169484273,""med"":3.7020131574275417,""p95"":6.375573487938368,""p90"":0.9721057761970342}"
333f62de-2d99-49dd-aee4-f20ad25582ad,"iteration_duration",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,trend,"{""max"":5.219951815156608,""min"":8.049492537435137,""avg"":1.34565119175872,""med"":2.6592767759348557,""p95"":1.9506315100884297,""p90"":1.9856272804670783}"
bf357fec-690c-4955-8af9-a0eab051699a,"http_req_sending",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,gauge,"{""value"":70.48703697855943,""min"":13.68865061223934,""max"":20.58621296082963}"
df1612af-e20d-498a-a1eb-9ac594c676fa,"http_req_duration",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,rate,"{""rate"":42.52199780803301,""passes"":95.56194736778001,""fails"":62.53016092486495}"
85a9e33e-10e6-4e5a-a515-14d6e0354368,"http_req_tls_handshaking",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,gauge,"{""value"":59.28743458093151,""min"":18.142747268081415,""max"":25.563182258664895}"
2e7f8cc8-4b34-40d1-a884-c2e0f7038e9b,"vus_max",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,counter,"{""count"":259.5546115071504,""rate"":49.12703822690552}"
1ba94e3f-5925-4191-aa9c-f215fbf0ad27,"http_req_waiting",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,trend,"{""max"":4.195096459277352,""min"":2.1946950770851767,""avg"":4.730142838853047,""med"":0.04482946296083812,""p95"":1.011413685006971,""p90"":9.47948074911931}"
a09ff1b3-f031-40cf-90ce-619f7a64b593,"http_req_connecting",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,rate,"{""rate"":56.75920447701171,""passes"":59.71225016065633,""fails"":18.89665057921224}"
91c71f46-8206-4d0f-b9a2-52cc43776443,"vus",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,gauge,"{""value"":78.50807508529553,""min"":16.688156621088257,""max"":95.01037509591093}"
cf6ff20b-229b-4266-a3d2-2a1982d767f3,"http_reqs",9d0d65a1-52a5-4e5f-94a2-bd6419a49991,rate,"{""rate"":58.85370121276281,""passes"":39.17572605291995,""fails"":4.362934413278574}"
4afaa612-7770-4f7d-ac33-8d00d9c7af42,"http_req_failed",23f73706-ddc9-49b4-a20b-144d3d7b7f24,gauge,"{""value"":18.70364680145744,""min"":39.624252118734226,""max"":34.83085057007014}"
f0a894e3-1392-46b6-b487-4d6cabc91910,"data_received",23f73706-ddc9-49b4-a20b-144d3d7b7f24,counter,"{""count"":221.10088300070117,""rate"":13.106772039406723}"
6c136731-fe8a-48b8-84e5-9a136ddcad92,"http_req_blocked",23f73706-ddc9-49b4-a20b-144d3d7b7f24,gauge,"{""value"":65.8339114200137,""min"":32.41635939426566,""max"":51.61709220813437}"
da56f9a4-7af2-42cf-98db-fd67dc0155fa,"http_req_receiving",23f73706-ddc9-49b4-a20b-144d3d7b7f24,gauge,"{""value"":22.92782240637592,""min"":86.43132713751308,""max"":45.39897007010924}"
63807f1a-ad32-48f8-b0b7-2ff75c9644a2,"iterations",23f73706-ddc9-49b4-a20b-144d3d7b7f24,counter,"{""count"":118.50879354348464,""rate"":8.106834231853167}"
5c63bc26-dbc9-459e-b284-2bcab56441a6,"data_sent",23f73706-ddc9-49b4-a20b-144d3d7b7f24,counter,"{""count"":485.84568071559596,""rate"":5.232939886656151}"
4b60573a-5be6-4344-a9f0-d4f2e541e28d,"iteration_duration",23f73706-ddc9-49b4-a20b-144d3d7b7f24,gauge,"{""value"":95.63960660442096,""min"":79.97295461961852,""max"":95.51627308684138}"
1b574e5d-0afe-419d-a4e5-be0d52c1edab,"http_req_sending",23f73706-ddc9-49b4-a20b-144d3d7b7f24,counter,"{""count"":830.5238671601553,""rate"":40.225255489898146}"
d6069af5-b901-45d1-b210-afe7b500d3f1,"http_req_duration",23f73706-ddc9-49b4-a20b-144d3d7b7f24,rate,"{""rate"":81.70261858975843,""passes"":20.45743409020233,""fails"":48.08580071322227}"
c2e3b84a-f9ee-4c2e-999f-f7b0fc8336c4,"http_req_tls_handshaking",23f73706-ddc9-49b4-a20b-144d3d7b7f24,gauge,"{""value"":78.1569626104414,""min"":50.23107562543508,""max"":97.68776951846648}"
20672c36-09b8-4409-8199-01b6271960bf,"vus_max",23f73706-ddc9-49b4-a20b-144d3d7b7f24,trend,"{""max"":3.8730494271855633,""min"":4.903422782317831,""avg"":9.451313760313619,""med"":2.062191440778661,""p95"":3.1972097704477056,""p90"":2.9451433350174905}"
97879ac4-d16c-433d-a9ba-fc43fc67c4a9,"http_req_waiting",23f73706-ddc9-49b4-a20b-144d3d7b7f24,trend,"{""max"":2.5015673921996195,""min"":4.516729266786709,""avg"":6.2688252859630555,""med"":7.421379932161173,""p95"":0.32733847250908665,""p90"":8.176598608465989}"
c77c366d-aae5-457c-b82b-9aebcd6856ac,"http_req_connecting",23f73706-ddc9-49b4-a20b-144d3d7b7f24,gauge,"{""value"":35.520002093116766,""min"":46.41662002536597,""max"":98.51699848120344}"
ace5f9f1-e0a7-4251-99f3-ad4b02204728,"vus",23f73706-ddc9-49b4-a20b-144d3d7b7f24,gauge,"{""value"":70.53446353383116,""min"":78.95139701941667,""max"":88.83483195067677}"
4182b0e0-7d51-47f6-b496-2b40256d7d5d,"http_reqs",23f73706-ddc9-49b4-a20b-144d3d7b7f24,trend,"{""max"":9.363205057249997,""min"":2.7314792330154205,""avg"":9.235920960437479,""med"":3.7989605926354497,""p95"":5.503673354074644,""p90"":9.441650662966168}"
80748f06-d6cf-4482-9a4a-3b30c785a71e,"http_req_failed",2c97c6d2-a441-44fc-8ca2-4cdbb36ac125,rate,"{""rate"":82.56770846182448,""passes"":48.862959770332594,""fails"":86.76567544633306}"
d71a2adf-e1d2-4262-b302-f7ed58453ab7,"data_received",2c97c6d2-a441-44fc-8ca2-4cdbb36ac125,trend,"{""max"":5.443760076428092,""min"":3.1331109774491717,""avg"":2.6043597105979965,""med"":1.2576958881785871,""p95"":2.7291883275067743,""p90"":7.158817657480699}"
12ba7da1-f872-4d54-83b5-2b434ea71863,"http_req_blocked",2c97c6d2-a441-44fc-8ca2-4cdbb36ac125,rate,"{""rate"":68.10327007749609,""passes"":36.65670584350532,""fails"":20.785740160884338}"
64775b83-53ba-4c92-9e25-ddcc04373213,"http_req_receiving",2c97c6d2-a441-44fc-8ca2-4cdbb36ac125,trend,"{""max"":5.177834805422322,""min"":6.505446497340034,""avg"":6.249414422139672,""med"":1.1586832548634174,""p95"":3.5598630345169124,""p90"":2.5830786315355434}"
96740212-a49f-44ed-a303-9d2d258e891f,"iterations",2c97c6d2-a441-44fc-8ca2-4cdbb36ac125,rate,"{""rate"":41.745891557596536,""passes"":6.920535244864445,""fails"":71.4150923626715}"
